Fine_step Time dt scale_factor Memory%
550.0 0.00111274 2.123e-06 1.0 12.2
551.0 0.00111486 2.123e-06 1.0 12.2
552.0 0.00111698 2.123e-06 1.0 12.1
553.0 0.00111911 2.123e-06 1.0 12.1
554.0 0.00112123 2.123e-06 1.0 12.1
555.0 0.00112335 2.123e-06 1.0 12.1
556.0 0.00112548 2.123e-06 1.0 12.0
557.0 0.0011276 2.123e-06 1.0 12.0
558.0 0.00112972 2.123e-06 1.0 11.9
559.0 0.00113185 2.123e-06 1.0 11.9
560.0 0.00113397 2.123e-06 1.0 12.1
561.0 0.00113609 2.123e-06 1.0 12.1
562.0 0.00113822 2.123e-06 1.0 12.3
563.0 0.00114034 2.123e-06 1.0 12.3
564.0 0.00114247 2.123e-06 1.0 12.5
565.0 0.00114459 2.123e-06 1.0 12.5
566.0 0.00114671 2.123e-06 1.0 12.7
567.0 0.00114884 2.123e-06 1.0 12.7
568.0 0.00115096 2.123e-06 1.0 13.0
569.0 0.00115308 2.123e-06 1.0 13.0
570.0 0.00115521 2.123e-06 1.0 13.2
571.0 0.00115733 2.123e-06 1.0 13.2
572.0 0.00115945 2.123e-06 1.0 13.4
573.0 0.00116158 2.123e-06 1.0 13.4
574.0 0.0011637 2.123e-06 1.0 13.6
575.0 0.00116582 2.123e-06 1.0 13.6
576.0 0.00116795 2.123e-06 1.0 13.9
577.0 0.00117007 2.123e-06 1.0 13.9
578.0 0.00117219 2.123e-06 1.0 14.1
579.0 0.00117432 2.123e-06 1.0 14.1
580.0 0.00117644 2.123e-06 1.0 14.4
581.0 0.00117856 2.123e-06 1.0 14.4
582.0 0.00118069 2.123e-06 1.0 14.6
583.0 0.00118281 2.123e-06 1.0 14.6
584.0 0.00118493 2.123e-06 1.0 14.9
585.0 0.00118706 2.123e-06 1.0 14.9
586.0 0.00118918 2.123e-06 1.0 15.0
587.0 0.0011913 2.123e-06 1.0 15.0
588.0 0.00119343 2.123e-06 1.0 15.3
589.0 0.00119555 2.123e-06 1.0 15.3
590.0 0.00119768 2.123e-06 1.0 15.5
591.0 0.0011998 2.123e-06 1.0 15.5
592.0 0.00120192 2.123e-06 1.0 15.8
593.0 0.00120405 2.123e-06 1.0 15.8
594.0 0.00120617 2.123e-06 1.0 16.0
595.0 0.00120829 2.123e-06 1.0 16.0
596.0 0.00121042 2.123e-06 1.0 16.3
597.0 0.00121254 2.123e-06 1.0 16.3
598.0 0.00121466 2.123e-06 1.0 16.5
599.0 0.00121679 2.123e-06 1.0 16.5
600.0 0.00121891 2.123e-06 1.0 16.8
601.0 0.00122103 2.123e-06 1.0 16.8
602.0 0.00122316 2.123e-06 1.0 17.0
603.0 0.00122528 2.123e-06 1.0 17.0
604.0 0.0012274 2.123e-06 1.0 17.3
605.0 0.00122953 2.123e-06 1.0 17.3
606.0 0.00123165 2.123e-06 1.0 17.5
607.0 0.00123377 2.123e-06 1.0 17.5
608.0 0.0012359 2.123e-06 1.0 17.8
609.0 0.00123802 2.123e-06 1.0 17.8
610.0 0.00124014 2.123e-06 1.0 18.0
611.0 0.00124227 2.123e-06 1.0 18.0
612.0 0.00124439 2.123e-06 1.0 18.3
613.0 0.00124651 2.123e-06 1.0 18.3
614.0 0.00124864 2.123e-06 1.0 18.4
615.0 0.00125076 2.123e-06 1.0 18.4
616.0 0.00125289 2.123e-06 1.0 18.7
617.0 0.00125501 2.123e-06 1.0 18.7
618.0 0.00125713 2.123e-06 1.0 18.9
619.0 0.00125926 2.123e-06 1.0 18.9
620.0 0.00126138 2.123e-06 1.0 19.2
621.0 0.0012635 2.123e-06 1.0 19.2
622.0 0.00126563 2.123e-06 1.0 19.4
623.0 0.00126775 2.123e-06 1.0 19.4
624.0 0.00126987 2.123e-06 1.0 19.8
625.0 0.001272 2.123e-06 1.0 19.8
626.0 0.00127412 2.123e-06 1.0 20.0
627.0 0.00127624 2.123e-06 1.0 20.0
628.0 0.00127837 2.123e-06 1.0 20.3
629.0 0.00128049 2.123e-06 1.0 20.3
630.0 0.00128261 2.123e-06 1.0 20.4
631.0 0.00128474 2.123e-06 1.0 20.4
632.0 0.00128686 2.123e-06 1.0 20.7
633.0 0.00128898 2.123e-06 1.0 20.7
634.0 0.00129111 2.123e-06 1.0 20.9
635.0 0.00129323 2.123e-06 1.0 20.9
636.0 0.00129535 2.123e-06 1.0 21.2
637.0 0.00129748 2.123e-06 1.0 21.2
638.0 0.0012996 2.123e-06 1.0 21.4
639.0 0.00130172 2.123e-06 1.0 21.4
640.0 0.00130385 2.123e-06 1.0 21.7
641.0 0.00130597 2.123e-06 1.0 21.7
642.0 0.0013081 2.123e-06 1.0 21.9
643.0 0.00131022 2.123e-06 1.0 21.9
644.0 0.00131234 2.123e-06 1.0 22.2
645.0 0.00131447 2.123e-06 1.0 22.2
646.0 0.00131659 2.123e-06 1.0 22.4
647.0 0.00131871 2.123e-06 1.0 22.4
648.0 0.00132084 2.123e-06 1.0 22.6
649.0 0.00132296 2.123e-06 1.0 22.6
650.0 0.00132508 2.123e-06 1.0 22.8
651.0 0.00132721 2.123e-06 1.0 22.8
652.0 0.00132933 2.123e-06 1.0 23.1
653.0 0.00133145 2.123e-06 1.0 23.1
654.0 0.00133358 2.123e-06 1.0 23.3
655.0 0.0013357 2.123e-06 1.0 23.3
656.0 0.00133782 2.123e-06 1.0 23.7
657.0 0.00133995 2.123e-06 1.0 23.7
658.0 0.00134207 2.123e-06 1.0 23.8
659.0 0.00134419 2.123e-06 1.0 23.8
660.0 0.00134632 2.123e-06 1.0 24.1
661.0 0.00134844 2.123e-06 1.0 24.1
662.0 0.00135056 2.123e-06 1.0 24.3
663.0 0.00135269 2.123e-06 1.0 24.3
664.0 0.00135481 2.123e-06 1.0 24.5
665.0 0.00135693 2.123e-06 1.0 24.5
666.0 0.00135906 2.123e-06 1.0 24.7
667.0 0.00136118 2.123e-06 1.0 24.7
668.0 0.00136331 2.123e-06 1.0 25.0
669.0 0.00136543 2.123e-06 1.0 25.0
670.0 0.00136755 2.123e-06 1.0 25.2
671.0 0.00136968 2.123e-06 1.0 25.2
672.0 0.0013718 2.123e-06 1.0 25.5
673.0 0.00137392 2.123e-06 1.0 25.5
674.0 0.00137605 2.123e-06 1.0 25.7
675.0 0.00137817 2.123e-06 1.0 25.7
676.0 0.00138029 2.123e-06 1.0 25.9
677.0 0.00138242 2.123e-06 1.0 25.9
678.0 0.00138454 2.123e-06 1.0 26.1
679.0 0.00138666 2.123e-06 1.0 26.1
680.0 0.00138879 2.123e-06 1.0 26.4
681.0 0.00139091 2.123e-06 1.0 26.4
682.0 0.00139303 2.123e-06 1.0 26.6
683.0 0.00139516 2.123e-06 1.0 26.6
684.0 0.00139728 2.123e-06 1.0 26.8
685.0 0.0013994 2.123e-06 1.0 26.8
686.0 0.00140153 2.123e-06 1.0 27.0
687.0 0.00140365 2.123e-06 1.0 27.0
688.0 0.00140577 2.123e-06 1.0 27.3
689.0 0.0014079 2.123e-06 1.0 27.3
690.0 0.00141002 2.123e-06 1.0 27.5
691.0 0.00141214 2.123e-06 1.0 27.5
692.0 0.00141427 2.123e-06 1.0 27.7
693.0 0.00141639 2.123e-06 1.0 27.7
694.0 0.00141851 2.123e-06 1.0 27.8
695.0 0.00142064 2.123e-06 1.0 27.8
696.0 0.00142276 2.123e-06 1.0 28.1
697.0 0.00142489 2.123e-06 1.0 28.1
698.0 0.00142701 2.123e-06 1.0 28.3
699.0 0.00142913 2.123e-06 1.0 28.3
700.0 0.00143126 2.123e-06 1.0 28.5
701.0 0.00143338 2.123e-06 1.0 28.5
702.0 0.0014355 2.123e-06 1.0 28.7
703.0 0.00143763 2.123e-06 1.0 28.7
704.0 0.00143975 2.123e-06 1.0 29.0
705.0 0.00144187 2.123e-06 1.0 29.0
706.0 0.001444 2.123e-06 1.0 29.1
707.0 0.00144612 2.123e-06 1.0 29.1
708.0 0.00144824 2.123e-06 1.0 29.3
709.0 0.00145037 2.123e-06 1.0 29.3
710.0 0.00145249 2.123e-06 1.0 29.5
711.0 0.00145461 2.123e-06 1.0 29.5
712.0 0.00145674 2.123e-06 1.0 29.8
713.0 0.00145886 2.123e-06 1.0 29.8
714.0 0.00146098 2.123e-06 1.0 29.9
715.0 0.00146311 2.123e-06 1.0 29.9
716.0 0.00146523 2.123e-06 1.0 30.1
717.0 0.00146735 2.123e-06 1.0 30.1
718.0 0.00146948 2.123e-06 1.0 30.3
719.0 0.0014716 2.123e-06 1.0 30.3
720.0 0.00147372 2.123e-06 1.0 30.5
721.0 0.00147585 2.123e-06 1.0 30.5
722.0 0.00147797 2.123e-06 1.0 30.7
723.0 0.0014801 2.123e-06 1.0 30.7
724.0 0.00148222 2.123e-06 1.0 30.8
725.0 0.00148434 2.123e-06 1.0 30.8
726.0 0.00148647 2.123e-06 1.0 31.0
727.0 0.00148859 2.123e-06 1.0 31.0
728.0 0.00149071 2.123e-06 1.0 31.3
729.0 0.00149284 2.123e-06 1.0 31.3
730.0 0.00149496 2.123e-06 1.0 31.4
731.0 0.00149708 2.123e-06 1.0 31.4
732.0 0.00149921 2.123e-06 1.0 31.6
733.0 0.00150133 2.123e-06 1.0 31.6
734.0 0.00150345 2.123e-06 1.0 31.7
735.0 0.00150558 2.123e-06 1.0 31.7
736.0 0.0015077 2.123e-06 1.0 32.0
737.0 0.00150982 2.123e-06 1.0 32.0
738.0 0.00151195 2.123e-06 1.0 32.2
739.0 0.00151407 2.123e-06 1.0 32.2
740.0 0.00151619 2.123e-06 1.0 32.3
741.0 0.00151832 2.123e-06 1.0 32.3
742.0 0.00152044 2.123e-06 1.0 32.5
743.0 0.00152256 2.123e-06 1.0 32.5
744.0 0.00152469 2.123e-06 1.0 32.7
745.0 0.00152681 2.123e-06 1.0 32.7
746.0 0.00152893 2.123e-06 1.0 32.9
747.0 0.00153106 2.123e-06 1.0 32.9
748.0 0.00153318 2.123e-06 1.0 33.1
749.0 0.00153531 2.123e-06 1.0 33.1
750.0 0.00153743 2.123e-06 1.0 33.2
751.0 0.00153955 2.123e-06 1.0 33.2
752.0 0.00154168 2.123e-06 1.0 33.5
753.0 0.0015438 2.123e-06 1.0 33.5
754.0 0.00154592 2.123e-06 1.0 33.6
755.0 0.00154805 2.123e-06 1.0 33.6
756.0 0.00155017 2.123e-06 1.0 33.8
757.0 0.00155229 2.123e-06 1.0 33.8
758.0 0.00155442 2.123e-06 1.0 33.9
759.0 0.00155654 2.123e-06 1.0 33.9
760.0 0.00155866 2.123e-06 1.0 34.1
761.0 0.00156079 2.123e-06 1.0 34.1
762.0 0.00156291 2.123e-06 1.0 34.2
763.0 0.00156503 2.123e-06 1.0 34.2
764.0 0.00156716 2.123e-06 1.0 34.4
765.0 0.00156928 2.123e-06 1.0 34.4
766.0 0.0015714 2.123e-06 1.0 34.6
767.0 0.00157353 2.123e-06 1.0 34.6
768.0 0.00157565 2.123e-06 1.0 34.8
769.0 0.00157777 2.123e-06 1.0 34.8
770.0 0.0015799 2.123e-06 1.0 34.9
771.0 0.00158202 2.123e-06 1.0 34.9
772.0 0.00158414 2.123e-06 1.0 35.1
773.0 0.00158627 2.123e-06 1.0 35.1
774.0 0.00158839 2.123e-06 1.0 35.2
775.0 0.00159052 2.123e-06 1.0 35.2
776.0 0.00159264 2.123e-06 1.0 35.5
777.0 0.00159476 2.123e-06 1.0 35.5
778.0 0.00159689 2.123e-06 1.0 35.6
779.0 0.00159901 2.123e-06 1.0 35.6
780.0 0.00160113 2.123e-06 1.0 35.8
781.0 0.00160326 2.123e-06 1.0 35.8
782.0 0.00160538 2.123e-06 1.0 35.9
783.0 0.0016075 2.123e-06 1.0 35.9
784.0 0.00160963 2.123e-06 1.0 36.2
785.0 0.00161175 2.123e-06 1.0 36.2
786.0 0.00161387 2.123e-06 1.0 36.3
787.0 0.001616 2.123e-06 1.0 36.3
788.0 0.00161812 2.123e-06 1.0 36.4
789.0 0.00162024 2.123e-06 1.0 36.4
790.0 0.00162237 2.123e-06 1.0 36.5
791.0 0.00162449 2.123e-06 1.0 36.5
792.0 0.00162661 2.123e-06 1.0 36.8
793.0 0.00162874 2.123e-06 1.0 36.8
794.0 0.00163086 2.123e-06 1.0 36.9
795.0 0.00163298 2.123e-06 1.0 36.9
796.0 0.00163511 2.123e-06 1.0 37.1
797.0 0.00163723 2.123e-06 1.0 37.1
798.0 0.00163935 2.123e-06 1.0 37.2
799.0 0.00164148 2.123e-06 1.0 37.2
800.0 0.0016436 2.123e-06 1.0 37.4
801.0 0.00164573 2.123e-06 1.0 37.4
802.0 0.00164785 2.123e-06 1.0 37.5
803.0 0.00164997 2.123e-06 1.0 37.5
804.0 0.0016521 2.123e-06 1.0 37.7
805.0 0.00165422 2.123e-06 1.0 37.7
806.0 0.00165634 2.123e-06 1.0 37.8
807.0 0.00165847 2.123e-06 1.0 37.8
808.0 0.00166059 2.123e-06 1.0 38.0
809.0 0.00166271 2.123e-06 1.0 38.0
810.0 0.00166484 2.123e-06 1.0 38.2
811.0 0.00166696 2.123e-06 1.0 38.2
812.0 0.00166908 2.123e-06 1.0 38.4
813.0 0.00167121 2.123e-06 1.0 38.4
814.0 0.00167333 2.123e-06 1.0 38.4
815.0 0.00167545 2.123e-06 1.0 38.4
816.0 0.00167758 2.123e-06 1.0 38.7
817.0 0.0016797 2.123e-06 1.0 38.7
818.0 0.00168182 2.123e-06 1.0 38.8
819.0 0.00168395 2.123e-06 1.0 38.8
820.0 0.00168607 2.123e-06 1.0 38.9
821.0 0.00168819 2.123e-06 1.0 38.9
822.0 0.00169032 2.123e-06 1.0 39.1
823.0 0.00169244 2.123e-06 1.0 39.1
824.0 0.00169456 2.123e-06 1.0 39.3
825.0 0.00169669 2.123e-06 1.0 39.3
826.0 0.00169881 2.123e-06 1.0 39.4
827.0 0.00170094 2.123e-06 1.0 39.4
828.0 0.00170306 2.123e-06 1.0 39.6
829.0 0.00170518 2.123e-06 1.0 39.6
830.0 0.00170731 2.123e-06 1.0 39.7
831.0 0.00170943 2.123e-06 1.0 39.7
832.0 0.00171155 2.123e-06 1.0 39.9
833.0 0.00171368 2.123e-06 1.0 39.9
834.0 0.0017158 2.123e-06 1.0 40.0
835.0 0.00171792 2.123e-06 1.0 40.0
836.0 0.00172005 2.123e-06 1.0 40.1
837.0 0.00172217 2.123e-06 1.0 40.1
838.0 0.00172429 2.123e-06 1.0 40.2
839.0 0.00172642 2.123e-06 1.0 40.2
840.0 0.00172854 2.123e-06 1.0 40.5
841.0 0.00173066 2.123e-06 1.0 40.5
842.0 0.00173279 2.123e-06 1.0 40.6
843.0 0.00173491 2.123e-06 1.0 40.6
844.0 0.00173703 2.123e-06 1.0 40.7
845.0 0.00173916 2.123e-06 1.0 40.7
846.0 0.00174128 2.123e-06 1.0 40.9
847.0 0.0017434 2.123e-06 1.0 40.9
848.0 0.00174553 2.123e-06 1.0 41.1
849.0 0.00174765 2.123e-06 1.0 41.1
850.0 0.00174977 2.123e-06 1.0 41.2
851.0 0.0017519 2.123e-06 1.0 41.2
852.0 0.00175402 2.123e-06 1.0 41.3
853.0 0.00175615 2.123e-06 1.0 41.3
854.0 0.00175827 2.123e-06 1.0 41.4
855.0 0.00176039 2.123e-06 1.0 41.4
856.0 0.00176252 2.123e-06 1.0 41.6
857.0 0.00176464 2.123e-06 1.0 41.6
858.0 0.00176676 2.123e-06 1.0 41.7
859.0 0.00176889 2.123e-06 1.0 41.7
860.0 0.00177101 2.123e-06 1.0 41.9
861.0 0.00177313 2.123e-06 1.0 41.9
862.0 0.00177526 2.123e-06 1.0 42.0
863.0 0.00177738 2.123e-06 1.0 42.0
864.0 0.0017795 2.123e-06 1.0 42.2
865.0 0.00178163 2.123e-06 1.0 42.2
866.0 0.00178375 2.123e-06 1.0 42.3
867.0 0.00178587 2.123e-06 1.0 42.3
868.0 0.001788 2.123e-06 1.0 42.5
869.0 0.00179012 2.123e-06 1.0 42.5
870.0 0.00179224 2.123e-06 1.0 42.6
871.0 0.00179437 2.123e-06 1.0 42.6
872.0 0.00179649 2.123e-06 1.0 42.8
873.0 0.00179861 2.123e-06 1.0 42.8
874.0 0.00180074 2.123e-06 1.0 42.9
875.0 0.00180286 2.123e-06 1.0 42.9
876.0 0.00180498 2.123e-06 1.0 43.0
877.0 0.00180711 2.123e-06 1.0 43.0
878.0 0.00180923 2.123e-06 1.0 43.1
879.0 0.00181136 2.123e-06 1.0 43.1
880.0 0.00181348 2.123e-06 1.0 43.4
881.0 0.0018156 2.123e-06 1.0 43.4
882.0 0.00181773 2.123e-06 1.0 43.4
883.0 0.00181985 2.123e-06 1.0 43.4
884.0 0.00182197 2.123e-06 1.0 43.6
885.0 0.0018241 2.123e-06 1.0 43.6
886.0 0.00182622 2.123e-06 1.0 43.7
887.0 0.00182834 2.123e-06 1.0 43.7
888.0 0.00183047 2.123e-06 1.0 43.8
889.0 0.00183259 2.123e-06 1.0 43.8
890.0 0.00183471 2.123e-06 1.0 43.9
891.0 0.00183684 2.123e-06 1.0 43.9
892.0 0.00183896 2.123e-06 1.0 44.1
893.0 0.00184108 2.123e-06 1.0 44.1
894.0 0.00184321 2.123e-06 1.0 44.2
895.0 0.00184533 2.123e-06 1.0 44.2
896.0 0.00184745 2.123e-06 1.0 44.4
897.0 0.00184958 2.123e-06 1.0 44.4
898.0 0.0018517 2.123e-06 1.0 44.4
899.0 0.00185382 2.123e-06 1.0 44.4
900.0 0.00185595 2.123e-06 1.0 44.6
901.0 0.00185807 2.123e-06 1.0 44.6
902.0 0.00186019 2.123e-06 1.0 44.7
903.0 0.00186232 2.123e-06 1.0 44.7
904.0 0.00186444 2.123e-06 1.0 44.8
905.0 0.00186657 2.123e-06 1.0 44.8
906.0 0.00186869 2.123e-06 1.0 44.9
907.0 0.00187081 2.123e-06 1.0 44.9
908.0 0.00187294 2.123e-06 1.0 45.0
909.0 0.00187506 2.123e-06 1.0 45.0
910.0 0.00187718 2.123e-06 1.0 45.1
911.0 0.00187931 2.123e-06 1.0 45.1
912.0 0.00188143 2.123e-06 1.0 45.2
913.0 0.00188355 2.123e-06 1.0 45.2
914.0 0.00188568 2.123e-06 1.0 45.2
915.0 0.0018878 2.123e-06 1.0 45.2
916.0 0.00188992 2.123e-06 1.0 45.4
917.0 0.00189205 2.123e-06 1.0 45.4
918.0 0.00189417 2.123e-06 1.0 45.4
919.0 0.00189629 2.123e-06 1.0 45.4
920.0 0.00189842 2.123e-06 1.0 45.5
921.0 0.00190054 2.123e-06 1.0 45.5
922.0 0.00190266 2.123e-06 1.0 45.6
923.0 0.00190479 2.123e-06 1.0 45.6
924.0 0.00190691 2.123e-06 1.0 45.6
925.0 0.00190903 2.123e-06 1.0 45.6
926.0 0.00191116 2.123e-06 1.0 45.7
927.0 0.00191328 2.123e-06 1.0 45.7
928.0 0.0019154 2.123e-06 1.0 45.7
929.0 0.00191753 2.123e-06 1.0 45.7
930.0 0.00191965 2.123e-06 1.0 45.7
931.0 0.00192178 2.123e-06 1.0 45.7
932.0 0.0019239 2.123e-06 1.0 45.8
933.0 0.00192602 2.123e-06 1.0 45.8
934.0 0.00192815 2.123e-06 1.0 45.8
935.0 0.00193027 2.123e-06 1.0 45.8
936.0 0.00193239 2.123e-06 1.0 45.8
937.0 0.00193452 2.123e-06 1.0 45.8
938.0 0.00193664 2.123e-06 1.0 45.8
939.0 0.00193876 2.123e-06 1.0 45.8
940.0 0.00194089 2.123e-06 1.0 45.9
941.0 0.00194301 2.123e-06 1.0 45.9
942.0 0.00194513 2.123e-06 1.0 45.9
943.0 0.00194726 2.123e-06 1.0 45.9
944.0 0.00194938 2.123e-06 1.0 45.9
945.0 0.0019515 2.123e-06 1.0 45.9
946.0 0.00195363 2.123e-06 1.0 45.9
947.0 0.00195575 2.123e-06 1.0 45.9
948.0 0.00195787 2.123e-06 1.0 45.9
949.0 0.00196 2.123e-06 1.0 45.9
950.0 0.00196212 2.123e-06 1.0 45.9
951.0 0.00196424 2.123e-06 1.0 45.9
952.0 0.00196637 2.123e-06 1.0 45.8
953.0 0.00196849 2.123e-06 1.0 45.8
954.0 0.00197061 2.123e-06 1.0 45.7
955.0 0.00197274 2.123e-06 1.0 45.7
956.0 0.00197486 2.123e-06 1.0 45.8
957.0 0.00197699 2.123e-06 1.0 45.8
958.0 0.00197911 2.123e-06 1.0 45.7
959.0 0.00198123 2.123e-06 1.0 45.7
960.0 0.00198336 2.123e-06 1.0 45.7
961.0 0.00198548 2.123e-06 1.0 45.7
962.0 0.0019876 2.123e-06 1.0 45.6
963.0 0.00198973 2.123e-06 1.0 45.6
964.0 0.00199185 2.123e-06 1.0 45.6
965.0 0.00199397 2.123e-06 1.0 45.6
966.0 0.0019961 2.123e-06 1.0 45.5
967.0 0.00199822 2.123e-06 1.0 45.5
968.0 0.00200034 2.123e-06 1.0 45.4
969.0 0.00200247 2.123e-06 1.0 45.4
970.0 0.00200459 2.123e-06 1.0 45.4
971.0 0.00200671 2.123e-06 1.0 45.4
972.0 0.00200884 2.123e-06 1.0 45.3
973.0 0.00201096 2.123e-06 1.0 45.3
974.0 0.00201308 2.123e-06 1.0 45.2
975.0 0.00201521 2.123e-06 1.0 45.2
976.0 0.00201733 2.123e-06 1.0 45.1
977.0 0.00201945 2.123e-06 1.0 45.1
978.0 0.00202158 2.123e-06 1.0 45.0
979.0 0.0020237 2.123e-06 1.0 45.0
980.0 0.00202582 2.123e-06 1.0 44.9
981.0 0.00202795 2.123e-06 1.0 44.9
982.0 0.00203007 2.123e-06 1.0 44.8
983.0 0.0020322 2.123e-06 1.0 44.8
984.0 0.00203432 2.123e-06 1.0 44.7
985.0 0.00203644 2.123e-06 1.0 44.7
986.0 0.00203857 2.123e-06 1.0 44.5
987.0 0.00204069 2.123e-06 1.0 44.5
988.0 0.00204281 2.123e-06 1.0 44.4
989.0 0.00204494 2.123e-06 1.0 44.4
990.0 0.00204706 2.123e-06 1.0 44.3
991.0 0.00204918 2.123e-06 1.0 44.3
992.0 0.00205131 2.123e-06 1.0 44.1
993.0 0.00205343 2.123e-06 1.0 44.1
994.0 0.00205555 2.123e-06 1.0 43.9
995.0 0.00205768 2.123e-06 1.0 43.9
996.0 0.0020598 2.123e-06 1.0 43.8
997.0 0.00206192 2.123e-06 1.0 43.8
998.0 0.00206405 2.123e-06 1.0 43.6
999.0 0.00206617 2.123e-06 1.0 43.6
1000.0 0.00206829 2.123e-06 1.0 43.5
1001.0 0.00207042 2.123e-06 1.0 43.5
1002.0 0.00207254 2.123e-06 1.0 43.3
1003.0 0.00207466 2.123e-06 1.0 43.3
1004.0 0.00207679 2.123e-06 1.0 43.1
1005.0 0.00207891 2.123e-06 1.0 43.1
1006.0 0.00208103 2.123e-06 1.0 43.0
1007.0 0.00208316 2.123e-06 1.0 43.0
1008.0 0.00208528 2.123e-06 1.0 42.7
1009.0 0.00208741 2.123e-06 1.0 42.7
1010.0 0.00208953 2.123e-06 1.0 42.5
1011.0 0.00209165 2.123e-06 1.0 42.5
1012.0 0.00209378 2.123e-06 1.0 42.3
1013.0 0.0020959 2.123e-06 1.0 42.3
1014.0 0.00209802 2.123e-06 1.0 42.1
1015.0 0.00210015 2.123e-06 1.0 42.1
1016.0 0.00210227 2.123e-06 1.0 41.9
1017.0 0.00210439 2.123e-06 1.0 41.9
1018.0 0.00210652 2.123e-06 1.0 41.7
1019.0 0.00210864 2.123e-06 1.0 41.7
1020.0 0.00211076 2.123e-06 1.0 41.5
1021.0 0.00211289 2.123e-06 1.0 41.5
1022.0 0.00211501 2.123e-06 1.0 41.2
1023.0 0.00211713 2.123e-06 1.0 41.2
1024.0 0.00211926 2.123e-06 1.0 40.9
1025.0 0.00212138 2.123e-06 1.0 40.9
1026.0 0.0021235 2.123e-06 1.0 40.7
1027.0 0.00212563 2.123e-06 1.0 40.7
1028.0 0.00212775 2.123e-06 1.0 40.5
1029.0 0.00212987 2.123e-06 1.0 40.5
1030.0 0.002132 2.123e-06 1.0 40.3
1031.0 0.00213412 2.123e-06 1.0 40.3
1032.0 0.00213624 2.123e-06 1.0 40.6
1033.0 0.00213837 2.123e-06 1.0 40.6
1034.0 0.00214049 2.123e-06 1.0 40.9
1035.0 0.00214262 2.123e-06 1.0 40.9
1036.0 0.00214474 2.123e-06 1.0 41.3
1037.0 0.00214686 2.123e-06 1.0 41.3
1038.0 0.00214899 2.123e-06 1.0 41.5
1039.0 0.00215111 2.123e-06 1.0 41.5
1040.0 0.00215323 2.123e-06 1.0 42.0
1041.0 0.00215536 2.123e-06 1.0 42.0
1042.0 0.00215748 2.123e-06 1.0 42.2
1043.0 0.0021596 2.123e-06 1.0 42.2
1044.0 0.00216173 2.123e-06 1.0 42.6
1045.0 0.00216385 2.123e-06 1.0 42.6
1046.0 0.00216597 2.123e-06 1.0 42.9
1047.0 0.0021681 2.123e-06 1.0 42.9
1048.0 0.00217022 2.123e-06 1.0 43.3
1049.0 0.00217234 2.123e-06 1.0 43.3
1050.0 0.00217447 2.123e-06 1.0 43.6
1051.0 0.00217659 2.123e-06 1.0 43.6
1052.0 0.00217871 2.123e-06 1.0 44.0
1053.0 0.00218084 2.123e-06 1.0 44.0
1054.0 0.00218296 2.123e-06 1.0 44.3
1055.0 0.00218508 2.123e-06 1.0 44.3
1056.0 0.00218721 2.123e-06 1.0 44.7
1057.0 0.00218933 2.123e-06 1.0 44.7
1058.0 0.00219145 2.123e-06 1.0 45.0
1059.0 0.00219358 2.123e-06 1.0 45.0
1060.0 0.0021957 2.123e-06 1.0 45.3
1061.0 0.00219783 2.123e-06 1.0 45.3
1062.0 0.00219995 2.123e-06 1.0 45.6
1063.0 0.00220207 2.123e-06 1.0 45.6
1064.0 0.0022042 2.123e-06 1.0 46.0
1065.0 0.00220632 2.123e-06 1.0 46.0
1066.0 0.00220844 2.123e-06 1.0 46.3
1067.0 0.00221057 2.123e-06 1.0 46.3
1068.0 0.00221269 2.123e-06 1.0 46.7
1069.0 0.00221481 2.123e-06 1.0 46.7
1070.0 0.00221694 2.123e-06 1.0 46.9
1071.0 0.00221906 2.123e-06 1.0 46.9
1072.0 0.00222118 2.123e-06 1.0 47.5
1073.0 0.00222331 2.123e-06 1.0 47.5
1074.0 0.00222543 2.123e-06 1.0 47.7
1075.0 0.00222755 2.123e-06 1.0 47.7
1076.0 0.00222968 2.123e-06 1.0 48.0
1077.0 0.0022318 2.123e-06 1.0 48.0
1078.0 0.00223392 2.123e-06 1.0 48.3
1079.0 0.00223605 2.123e-06 1.0 48.3
1080.0 0.00223817 2.123e-06 1.0 48.7
1081.0 0.00224029 2.123e-06 1.0 48.7
1082.0 0.00224242 2.123e-06 1.0 48.9
1083.0 0.00224454 2.123e-06 1.0 48.9
1084.0 0.00224666 2.123e-06 1.0 49.3
1085.0 0.00224879 2.123e-06 1.0 49.3
1086.0 0.00225091 2.123e-06 1.0 49.6
1087.0 0.00225304 2.123e-06 1.0 49.6
1088.0 0.00225516 2.123e-06 1.0 50.1
1089.0 0.00225728 2.123e-06 1.0 50.1
1090.0 0.00225941 2.123e-06 1.0 50.3
1091.0 0.00226153 2.123e-06 1.0 50.3
1092.0 0.00226365 2.123e-06 1.0 50.6
1093.0 0.00226578 2.123e-06 1.0 50.6
1094.0 0.0022679 2.123e-06 1.0 50.8
1095.0 0.00227002 2.123e-06 1.0 50.8
1096.0 0.00227215 2.123e-06 1.0 51.3
1097.0 0.00227427 2.123e-06 1.0 51.3
1098.0 0.00227639 2.123e-06 1.0 51.5
1099.0 0.00227852 2.123e-06 1.0 51.5
1100.0 0.00228064 2.123e-06 1.0 51.9
1101.0 0.00228276 2.123e-06 1.0 51.9
1102.0 0.00228489 2.123e-06 1.0 52.1
1103.0 0.00228701 2.123e-06 1.0 52.1
1104.0 0.00228913 2.123e-06 1.0 52.6
